,0,1,2,3,4,5,6,7,8
10351.3122343245_40143.9475780398,0.12022195393357951,299.7761167805238,3449.371437897805,550.8811305170835,1390.91816953334,58.00064055673513,42.93048855560473,305.8536030033447,0.22370743867708567
10351.3122343245_41143.9475780398,110.78905513360189,1797.1486301437694,2488.607460416305,904.7564968451983,3064.2213359616467,640.9399524841518,1173.2092386879542,311.76442388608064,0.3223243469586591
10351.3122343245_42143.9475780398,80.37963636525517,1639.338576620352,2107.6718323988675,1098.762332940412,3710.837404746081,0.06371775875658273,0.975798993896744,0.13943132688983406,0.31955949248964977
10351.3122343245_43143.9475780398,0.4886440455120792,772.9539215477341,545.9426918161658,854.08153946574,3664.880438663992,362.44337518877904,573.5304035022747,319.84355619913174,0.21212471234820407
10351.3122343245_44143.9475780398,0.2050729258003376,64.48535985751874,4351.361712019041,59.41883014253489,301.2234233884162,272.0872616956436,152.01313199412064,0.15169296441424088,0.12803228171821177
10351.3122343245_45143.9475780398,0.09699367844708366,209.87032367590007,3204.393758807434,2732.519731349726,254.27170751951832,0.19536316374375778,852.3217714900876,69.71179932081805,0.05144767998912337
10351.3122343245_46143.9475780398,0.1653556481190899,60.960162541305344,328.9278146687364,0.3431460436228756,78.93265391419848,0.22079572622331498,56.90093145148979,0.2374650685388453,0.0878222062868554
11351.3122343245_23143.9475780398,0.12249483989462685,331.0913724431243,2043.1345410384245,72.16689553885418,0.14201715883702623,37.66722421835653,0.16052780011446954,0.257664066457717,0.13275207718135093
11351.3122343245_24143.9475780398,0.12254181410096701,2667.1863542171895,2857.539133704621,187.24030257615235,0.1420645304446254,151.0458319075597,0.16103304008346125,284.3053201188192,0.13290731676612297
11351.3122343245_25143.9475780398,37.254687193960116,5284.005681340052,1158.3390460308783,7.37554506227817,196.48054633049364,0.4708223272168867,607.311570174378,0.2570606165858525,35.38053021496216
11351.3122343245_26143.9475780398,0.10795454374988579,3541.6288492293666,4244.54388747975,620.185026827039,2363.521473053533,0.38286103883801925,1537.863000350623,0.23442298004292564,0.1438489408468203
