,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8
-2058.421126_-2896.041291,2221.0599467531956,108.46249083229438,519.675355387973,81.16331392054623,1617.652184016165,73.86669437335954,18.56767189518863,1007.7300467999786,167.13895084615055
-2058.421126_-2996.041291,2938.1498118269733,308.93969069184396,115.54229842078144,278.409062665269,558.8171576627262,335.8470304277933,8.01272940840722,773.90121503064,137.3387325306865
-2158.421126_-1496.041291,365.7666878298163,237.05190439058654,435.96517551981975,1622.0075072383058,4.979374982142637,51.757235760421075,317.47864832410244,5.307345501786955,283.39128096916437
-2158.421126_-1596.041291,401.1559026570957,349.93631152714505,391.61804100577984,1435.9653227700164,51.2637303033338,771.9176064666257,47.111673710863,130.72488807660545,526.0567120740162
-2158.421126_-1696.041291,268.76685268437586,133.4497164333193,375.0471335784625,808.0495144326248,31.94140295047243,822.2435235989819,14.694626952463468,164.8981474496717,74.61055384702493
-2158.421126_-1796.041291,805.8863685612739,5.875493509379503,1326.0222453309948,452.6380055268543,452.70345224382675,407.5068578598873,440.6219100806498,326.3520099195523,140.06830652158493
-2158.421126_-1896.041291,1152.6748369258626,179.05195113722255,1332.658665909656,5.770008522424497,563.3806318974605,168.11154573755817,197.18817155329077,340.42448890640105,498.86770319904286
-2158.421126_-1996.041291,519.3544880428317,7.190672596267621,3127.534850401154,2.790594689376945,1005.9604432220957,47.77687558745198,631.2966729122309,492.80580319827584,33.34437591723083
-2158.421126_-2096.041291,804.846439699935,45.69843844837047,1468.897967870515,23.077130576780675,305.14942038393013,23.203704696459827,58.0314371717554,314.5062026644127,16.011495311528574
-2158.421126_-2196.041291,926.0093118349852,158.00552730508673,1166.399321446917,51.79710036582336,623.273056828015,210.8217092260067,265.82302668300105,178.58249446096872,456.258525114173
-2158.421126_-2296.041291,1720.5889399687164,52.30671287429869,1591.4503241434006,5.4323439588907085,800.8275474817876,20.034250702674502,301.60154838203175,307.01262885145053,252.6985339998821
-2158.421126_-2396.041291,539.12374614236,201.22922828299627,494.1567538454548,22.67863022940712,17.459459664077162,263.128329817337,390.79035859793726,336.71742022359126,237.6552327259418
-2158.421126_-2496.041291,1271.0928638592336,2.6450209862594347,1270.7046765463604,293.59509148164284,439.7867961057142,259.341328883942,398.62048001816646,452.2522495226719,145.7855613759515
-2158.421126_-2596.041291,628.8831540608799,49.787702919069915,781.569480192482,2.81273822942603,1096.2298466950397,31.478067854647172,97.2407866360623,744.2854994740352,11.060898957344126
-2158.421126_-2696.041291,2224.97426402282,154.85182069370828,949.0601172917737,0.5026477855271997,2832.315600497101,315.8668394813865,761.7339729253081,800.0293532944083,63.051820952987555
-2158.421126_-2796.041291,1962.7106512355501,101.98143800106902,225.81995761600726,406.458104659116,3675.0215081971505,65.48488071398526,398.22999930761165,919.327054273434,245.28305883978865
-2158.421126_-2896.041291,1168.9098382284167,133.26083491166685,246.5070433854713,0.290614132269857,2103.4676243425924,56.19615048199421,669.3678182363788,855.4906471290631,343.8260795914294
-2158.421126_-2996.041291,783.9471301689575,397.33766884654915,703.92297737354,382.73558452064196,523.7753595534853,258.1578005749453,488.5624908064189,327.74260183607095,18.788460295458677
-2258.421126_-1496.041291,149.7731921106683,683.3391596144401,236.4820749940741,3859.05546052726,1.1255872505845668,299.0927995888965,289.1971354900093,2.2354070653397757,232.50925681189293
-2258.421126_-1596.041291,607.845195653664,815.305217752993,1203.457641142606,2328.0299720556977,29.999375550281542,486.856410241019,221.43795115649718,77.25826418651083,350.41817565390016
-2258.421126_-1696.041291,938.9273997777522,321.5201603118894,1272.1408501621877,2882.2918151066065,170.45143322114444,73.88531337160059,224.92638587382515,27.721104558762168,560.6950289502638
-2258.421126_-1796.041291,291.2550675416906,168.37609896516335,600.6080683099458,665.3382291514577,39.94402155039667,53.612225968758246,396.77554523627424,33.21769535454895,152.29458994658972
-2258.421126_-1896.041291,1300.3677971754444,340.72596100467564,1044.3323778796785,249.4514046135303,766.5452705503623,145.1621872844998,61.79373437854964,461.86881207593336,183.79443209484734
-2258.421126_-1996.041291,1406.984819882319,117.64551125313021,1809.9089324164158,4.441263499005501,306.21974157333176,34.10363552976913,26.27580843939471,513.3408804463796,355.4135439089463
-2258.421126_-2096.041291,1053.6698281906497,6.71875609970986,2115.909342650172,2.9378570732274634,790.8475235055565,36.00902402882628,882.1475325362375,764.7000934293208,57.847097733871834
-2258.421126_-2196.041291,1585.607345040546,4.75580320830523,1337.6545044709148,27.373466624246426,1237.4145267180158,125.80812510953282,123.3074984975974,467.48394034825645,444.42287474750674
-2258.421126_-2296.041291,851.6858645940127,412.34037191501204,1474.2402625263271,3.081038588391766,1031.4891248587287,34.85996740193467,901.6550221349615,458.93532430673196,62.52000251052109
-2258.421126_-2396.041291,774.0215130815018,599.3453136389421,757.4942887158459,60.83037353822992,74.84134437439855,244.7653156209231,45.34162868478165,306.5434864687342,141.64108017047747
-2258.421126_-2496.041291,1076.0963916830672,611.436297419403,299.6424207478097,10.913742703857569,907.4893886363435,32.030889783158976,14.682198745368758,528.3177032070497,21.21518567180123
-2258.421126_-2596.041291,2221.833373134213,305.4529473192921,353.77533550695694,7.349482431528856,3024.0876423996942,59.94205772361758,407.4420757994595,811.2549537316064,18.339602673388715
-2258.421126_-2696.041291,1573.6722944786568,399.5402353825354,261.6909473384411,38.58158435650218,2132.6935183084806,61.66088894825211,470.12167438811105,607.8021368250594,22.577249236393225
-2258.421126_-2796.041291,922.8577292827734,489.5328942025125,366.2386703151438,0.29324473673655443,2440.959491097026,56.369596356143894,672.1404830845518,271.52750614228495,28.27093665013116
-2258.421126_-2896.041291,1757.4960236921943,272.63945778819755,72.88432020185485,225.5730201888886,3715.7971464347693,56.934106204967094,950.3939955885203,518.2579143502264,627.2145600507231
-2258.421126_-2996.041291,1944.0220735538335,341.75357705783165,280.5394254105946,46.338506412510995,798.8307357587927,33.98266378892163,77.96183619677484,695.3665598229577,28.032715297329478
-2358.421126_-1496.041291,153.90698991343635,59.196600412538594,256.23348449186534,4376.739403649245,16.360774529111847,57.775468463378054,7.954639277014353,1.8742801523723303,145.57055091223228
-2358.421126_-1596.041291,129.98070202160307,185.75347222165672,607.4746261926247,4752.974768312138,6.455909715951983,22.069634260649153,1.281830852798152,2.1156478305608597,492.2586831883502
-2358.421126_-1696.041291,1019.2995116173986,381.24105315429097,1157.5489776452032,2654.385541862734,383.56035659903137,176.35950050324658,5.844830585326902,11.236987148686605,169.24459179871852
-2358.421126_-1796.041291,1352.204587116674,1354.9359867831108,381.8406243667131,1219.4265808972102,307.37835392233757,23.36928881614078,143.82365852404237,0.9771853030095383,451.7382449784695
-2358.421126_-1896.041291,1142.1291064421462,377.84206735569336,679.7688333862336,636.068665680407,340.7145479034106,222.12439354235542,689.3605900628747,0.7117206570115437,10.595022509636353
-2358.421126_-1996.041291,640.5709222867772,2.744920096033823,1031.7665435352005,22.243419305679975,445.4241500148843,3.481043554077638,23.994559083039153,531.5032445986183,97.05825051707966
-2358.421126_-2096.041291,1659.9659166415292,302.8740953840381,1557.6137040888027,117.94071422894426,416.44742686076205,70.01710650271158,38.05881192823807,734.1744676614046,209.69480747407889
-2358.421126_-2196.041291,440.40519384392945,2.4052261797043153,959.9751173759188,7.901310415889672,336.8605583201225,61.756789579631985,249.52843864644387,444.70942269790413,261.14499656297914
-2358.421126_-2296.041291,948.4502537002904,449.41534390434646,1079.8531355459202,61.05778264011029,495.50727106541206,53.900770756122725,24.823086034238965,299.3254699988061,40.33283530481606
-2358.421126_-2396.041291,693.6571757067245,307.9648590263215,866.6054286273479,160.11084987385522,206.14878934880454,36.27927094137641,727.5166512514437,146.9148865453326,17.4582365916114
-2358.421126_-2496.041291,1311.7154292431737,142.55680658310354,573.7140536233248,95.18145977458974,2631.8053421936697,68.64501202853862,479.8873431363897,576.2513166086244,266.8993867230662
-2358.421126_-2596.041291,1410.3695416562382,434.2315956091822,480.5936175797206,2.361778902857924,481.9048301915658,9.214794771767204,4.45931540566273,366.0125382426403,242.23570636147113
-2358.421126_-2696.041291,1021.6193179066339,833.8133893569087,540.7409634578573,2.42147917570642,1697.7006927471107,84.39850046525953,770.4536224741508,1246.755632082345,219.43693266033117
-2358.421126_-2796.041291,1824.8921313243654,235.6535398633494,92.84471220543524,0.29088947089244194,2271.85117081067,56.63714678735213,542.1190954706029,449.2872518606143,42.61460647728435
-2358.421126_-2896.041291,1904.875926847842,357.3113241633506,380.62664764248143,484.39931821351007,4291.928651965256,40.985287888665994,77.13591835462667,768.5959844759838,58.33148037546032
-2358.421126_-2996.041291,1310.3879941832618,732.334751584176,61.09853619942118,150.45550821483937,968.505698378421,57.9375047987343,26.14312641964074,364.3170804202729,250.50686008004283
-2458.421126_-1496.041291,160.25451022960826,549.4493393985783,859.5113299019682,2894.6205195188954,8.448891874488195,45.95900215633557,3.2550812931687374,0.9059360626978853,794.7640398276868
-2458.421126_-1596.041291,55.65712223130695,362.1714009318831,652.2710222527929,2810.4432491111565,1.1371649377732937,37.51140406617032,1.6737128168060935,0.6065248658734066,106.18605492257817
-2458.421126_-1696.041291,275.96183877406054,642.584014724266,1096.9502946093173,3184.903858328428,1.1482079376522645,39.21460415468672,1.1268345488009888,0.6049653845630806,536.1143039559631
-2458.421126_-1796.041291,894.5280951694831,473.22141066185316,564.9280641157634,1207.6018734599706,453.17987582212237,33.76974139026809,477.43616354194796,0.919986290524101,27.996903701151986
-2458.421126_-1896.041291,2124.303345278028,467.97645924534106,599.3661017072926,266.18764740334717,754.9230303118093,48.42055629297111,615.8780596332919,132.94627478052954,31.90590220850232
-2458.421126_-1996.041291,2774.1601852434665,185.45052794360495,967.5623749211458,889.4649750674641,1121.8200209625454,29.518595535036038,38.647696066227915,244.9622355164329,49.79290501521741
-2458.421126_-2096.041291,1762.9819882209765,338.58761473137764,735.1352656777049,8.107849702746805,751.0830509236221,23.10163133405236,1.509791718349056,543.1938594104207,155.67846328857254
-2458.421126_-2196.041291,1887.3645506590296,364.23316896588864,729.8134104519255,171.054832176747,639.93755753373,61.693908269703144,285.45706929183575,371.36495263658946,459.5228205530431
-2458.421126_-2296.041291,1428.6571564179405,308.6751694343396,438.3211150720838,239.4553116764795,639.5718456944902,31.282105209564453,747.6473517916088,3.7976369158639485,21.013472973199995
-2458.421126_-2396.041291,1008.8925800825679,679.9118713063835,321.62346889606636,209.6865912506998,203.88285858629845,24.78229487834443,6.132459113992019,26.605469598062264,817.893772279219
-2458.421126_-2496.041291,641.110403617375,95.09592178287147,892.1782495707226,25.18211268939876,1393.2887569612321,195.65341333026635,1280.8325583410694,131.95526311810613,1097.1146914979233
-2458.421126_-2596.041291,792.4014788758689,702.939348029771,564.8944999772937,39.371308657429026,214.08661164030067,121.5819280342289,170.52450797779795,469.6958743942999,87.58307919860366
-2458.421126_-2696.041291,979.0027643675796,193.47812491809862,934.6526589428709,0.2924727803436642,467.0997544317441,33.04320885556252,264.2440306854237,666.7044516675247,30.823067498230728
-2458.421126_-2796.041291,1750.686134921367,286.13836467172536,387.30325756998405,470.9934623852361,2047.9777584448077,66.194769384458,0.4089876099614195,326.8586682567144,332.61993473105645
-2458.421126_-2896.041291,1132.3390322298387,358.62361428543664,14.055084817065808,297.0814196167526,2572.542745455555,86.48388820626946,1422.6600238518122,51.17687383886348,9.21865314956734
-2458.421126_-2996.041291,512.0548285108166,1657.8919577897846,48.354590312046604,179.82514182189033,63.85295492670576,961.19034423099,4.331890373050721,2.2701347725353593,92.66227755079139
-2558.421126_-1496.041291,6.784055181399495,1464.8639881985798,527.4753813413432,825.8685523778205,0.905887217370663,57.03677482231477,137.37990095482917,0.7543783262772876,485.91381905044426
-2558.421126_-1596.041291,24.003576314445954,906.3435937104603,362.51880360503435,1568.3752707561937,3.146703750455919,38.141218755795485,1.151936291925169,0.6115391185346272,252.34538679301411
-2558.421126_-1696.041291,476.74819044830053,5886.501935170089,145.09468313965132,586.5593174017304,16.316370027549834,17.367140046079456,0.95399089091137,0.6479464307167391,861.419335214148
-2558.421126_-1796.041291,253.50176296692646,4736.33320149679,125.77476409724161,204.32650742741544,39.460750951779325,20.935134449906016,2.0132098477909945,0.7446533971139193,282.49212423732655
-2558.421126_-1896.041291,707.5769441318295,4829.3745708227925,530.0740006897469,265.77318855254316,306.6810559275082,33.10438102334499,1.3533050694328859,0.14873575560201008,32.8613408402281
-2558.421126_-1996.041291,502.2552416037045,2834.3832717696037,337.58649300758367,141.46145876142958,381.3124242052596,30.392698250245537,357.60942752692256,0.14874223094122144,193.2297573260828
-2558.421126_-2096.041291,696.2952541997595,2569.4751765571104,343.66078524767204,522.8413932864935,485.5812729699587,16.723964460552786,24.292173090370067,0.1487333752085776,23.360754774130278
-2558.421126_-2196.041291,2035.0334895055066,1267.92353355458,435.53809256562454,387.7371675879033,1160.482282230728,52.50693309216093,126.70156571651133,5.8153270575218565,364.6435574137374
-2558.421126_-2296.041291,1279.2541287403653,2260.3017154271656,1027.687629258251,889.5428099733482,648.8857499446327,57.19882651482806,22.908133917319347,1.8293292823618055,54.75252140020344
-2558.421126_-2396.041291,1418.2271028879516,2144.1387416308085,793.548820301011,614.5333697222704,663.512582087609,46.37926373904379,3.7930987142265664,2.5284178912815287,284.6896458220474
